poscM Chromosome Start End GenDens
0.87 chr1H 507809080 507810069 989
0.871 chr1H 507895582 507897524 1942
0.872 chr1H 2540012328 2540060207 47879
0.873 chr1H 508112459 508115584 3125
0.874 chr1H 1016551700 1016555574 3874
0.875 chr1H 1016700453 1016709157 8704
0.877 chr1H 1017129951 1017139517 9566
0.878 chr1H 508732270 508732836 566
0.879 chr1H 1526339633 1526360415 20782
0.881 chr1H 1018051241 1018053659 2418
0.882 chr1H 1018262972 1018265883 2911
0.883 chr1H 2036886270 2036896945 10675
0.884 chr1H 509306584 509312327 5743
0.885 chr1H 509459483 509461806 2323
0.886 chr1H 3057315677 3057347587 31910
0.887 chr1H 509663089 509667186 4097
0.888 chr1H 1019488690 1019497201 8511
0.889 chr1H 509819769 509821594 1825
0.89 chr1H 509976502 509979975 3473
0.891 chr1H 510048982 510050695 1713
0.893 chr1H 1020382752 1020393771 11019
0.894 chr1H 1530857010 1530862177 5167
0.895 chr1H 510373131 510373444 313
0.897 chr1H 510593208 510606742 13534
0.9 chr1H 1021670836 1021671939 1103
0.903 chr1H 1533276024 1533291217 15193
0.904 chr1H 1022390389 1022397846 7457
0.906 chr1H 511401587 511403126 1539
0.907 chr1H 511483957 511486211 2254
0.908 chr1H 1534661485 1534672396 10911
0.91 chr1H 511720502 511726837 6335
0.911 chr1H 511812021 511814069 2048
0.912 chr1H 1023843974 1023857164 13190
0.913 chr1H 512060148 512061513 1365
0.914 chr1H 1024252541 1024257046 4505
0.915 chr1H 512192802 512200119 7317
0.916 chr1H 1024572570 1024612389 39819
0.918 chr1H 512473415 512475683 2268
0.919 chr1H 2050262599 2050278096 15497
0.92 chr1H 2050683544 2050698502 14958
0.923 chr1H 1025932610 1025935559 2949
0.924 chr1H 1026062379 1026076178 13799
0.925 chr1H 1539380053 1539383771 3718
0.926 chr1H 3592541121 3592566494 25373
0.927 chr1H 1539848863 1539875824 26961
0.929 chr1H 1027059174 1027060849 1675
0.931 chr1H 513638876 513640474 1598
0.932 chr1H 1027530344 1027538592 8248
0.934 chr1H 514008170 514016820 8650
0.935 chr1H 1542260815 1542271016 10201
0.936 chr1H 514146990 514147952 962
0.937 chr1H 1028512503 1028540362 27859
0.938 chr1H 1543161064 1543166138 5074
0.94 chr1H 514601032 514605349 4317
0.941 chr1H 1029447760 1029453951 6191
0.942 chr1H 514774831 514778545 3714
0.943 chr1H 1029848014 1029862965 14951
0.945 chr1H 2060520284 2060531878 11594
0.946 chr1H 1030464817 1030474426 9609
0.947 chr1H 515358983 515361024 2041
0.948 chr1H 515518339 515520561 2222
0.95 chr1H 2062726873 2062731094 4221
0.952 chr1H 3611569997 3611590602 20605
0.953 chr1H 1548265257 1548272277 7020
0.954 chr1H 2064583174 2064599689 16515
0.955 chr1H 1548824606 1548843910 19304
0.956 chr1H 516489045 516490354 1309
0.957 chr1H 516505200 516509409 4209
0.959 chr1H 2583898415 2583929286 30871
0.96 chr1H 516958434 516962852 4418
0.961 chr1H 2068293305 2068309431 16126
0.962 chr1H 1034271017 1034274620 3603
0.963 chr1H 517244177 517252345 8168
0.965 chr1H 2587716898 2587736507 19609
0.967 chr1H 2071144708 2071157278 12570
0.968 chr1H 517975530 517979750 4220
0.969 chr1H 518064149 518071401 7252
0.97 chr1H 518159277 518160365 1088
0.971 chr1H 1036500895 1036508334 7439
0.973 chr1H 1555600423 1555611456 11033
0.974 chr1H 518614904 518621086 6182
0.975 chr1H 3631551276 3631574861 23585
0.976 chr1H 3113795154 3113930422 135268
0.977 chr1H 1557275560 1557324545 48985
0.978 chr1H 3115275710 3115301486 25776
0.979 chr1H 1038764413 1038773751 9338
0.981 chr1H 1558935330 1558954535 19205
0.982 chr1H 1559293469 1559303570 10101
0.984 chr1H 2080208577 2080228650 20073
0.985 chr1H 2600859119 2600869477 10358
0.986 chr1H 1040714358 1040723349 8991
0.987 chr1H 2081953472 2081967670 14198
0.988 chr1H 520639765 520648197 8432
0.989 chr1H 520753710 520755637 1927
0.99 chr1H 3125313714 3125333606 19892
0.991 chr1H 4690571995 4690582684 10689
0.992 chr1H 1042577160 1042592966 15806
0.993 chr1H 2086664322 2086691827 27505
0.995 chr1H 2611045762 2611058044 12282
0.996 chr1H 5224353919 5224402510 48591
0.998 chr1H 2091202573 2091221237 18664
0.999 chr1H 2615236278 2615252696 16418
1 chr1H 523230054 523236558 6504
1.001 chr1H 3140370504 3140381036 10532
1.002 chr1H 523579671 523586113 6442
1.005 chr1H 3667791344 3667830142 38798
1.006 chr1H 2096739040 2096748011 8971
1.007 chr1H 524300050 524300793 743
1.008 chr1H 1573330196 1573344511 14315
1.009 chr1H 4196816436 4196844940 28504
1.01 chr1H 1574140625 1574169820 29195
1.011 chr1H 1049768607 1049772132 3525
1.012 chr1H 1575069675 1575080543 10868
1.013 chr1H 525093733 525095289 1556
1.014 chr1H 1575855300 1575866375 11075
1.015 chr1H 2101639145 2101672118 32973
1.016 chr1H 1051012614 1051018015 5401
1.017 chr1H 1576741587 1576750610 9023
1.018 chr1H 1577184704 1577212670 27966
1.02 chr1H 1051886699 1051891103 4404
1.021 chr1H 1052172758 1052180607 7849
1.022 chr1H 2630824639 2630842765 18126
1.023 chr1H 2105140376 2105149650 9274
1.024 chr1H 1052767195 1052772333 5138
1.025 chr1H 526483107 526486457 3350
1.026 chr1H 1579818814 1579831069 12255
1.027 chr1H 2106754924 2106789217 34293
1.028 chr1H 2107270337 2107278912 8575
1.029 chr1H 526896578 526900034 3456
1.03 chr1H 1054027066 1054028657 1591
1.031 chr1H 1054176504 1054181093 4589
1.032 chr1H 1054390430 1054391787 1357
1.033 chr1H 2109282288 2109294781 12493
1.034 chr1H 2109756009 2109771207 15198
1.035 chr1H 1055015727 1055016747 1020
1.037 chr1H 1583053770 1583074827 21057
1.038 chr1H 1583403980 1583426630 22650
1.039 chr1H 1055717884 1055723922 6038
1.04 chr1H 1583876309 1583885291 8982
1.041 chr1H 2640262928 2640291221 28293
1.042 chr1H 1584441315 1584449570 8255
1.043 chr1H 1584835011 1584843120 8109
1.044 chr1H 1585009002 1585061350 52348
1.046 chr1H 1585588038 1585600577 12539
1.047 chr1H 2114309113 2114314553 5440
1.048 chr1H 528633125 528640954 7829
1.049 chr1H 2114954628 2114963854 9226
1.051 chr1H 3702231532 3702258750 27218
1.055 chr1H 529188673 529193349 4676
1.059 chr1H 529532511 529534760 2249
1.06 chr1H 1059123697 1059128778 5081
1.061 chr1H 1059321259 1059327361 6102
1.062 chr1H 3178236587 3178251263 14676
1.063 chr1H 3178769674 3178781048 11374
1.064 chr1H 2649348124 2649359292 11168
1.065 chr1H 529907123 529907419 296
1.066 chr1H 1059944254 1059951126 6872
1.067 chr1H 530070589 530233562 162973
1.069 chr1H 530175208 530180789 5581
1.07 chr1H 530243138 530244967 1829
1.072 chr1H 530383042 530383833 791
1.073 chr1H 530477867 530480683 2816
1.074 chr1H 1061064165 1061067370 3205
1.077 chr1H 1592155015 1592166707 11692
1.078 chr1H 1061493663 1061504623 10960
1.079 chr1H 2123283946 2123318345 34399
1.084 chr1H 1062322364 1062324829 2465
1.085 chr1H 531228371 531236486 8115
1.086 chr1H 1593737572 1593740706 3134
1.087 chr1H 531349603 531518546 168943
1.088 chr1H 2125499568 2125512043 12475
1.09 chr1H 531491320 531495831 4511
1.092 chr1H 2658172980 2658179791 6811
1.093 chr1H 1063441482 1063448036 6554
1.094 chr1H 1063480624 1063486628 6004
1.096 chr1H 1595730145 1595732650 2505
1.097 chr1H 1063889708 1063899523 9815
1.098 chr1H 1064005527 1064012124 6597
1.099 chr1H 1596284569 1596286634 2065
1.101 chr1H 532195412 532195702 290
1.102 chr1H 1596808664 1596829180 20516
1.103 chr1H 2129383197 2129397286 14089
1.107 chr1H 1597827004 1597836109 9105
1.108 chr1H 532658209 532660647 2438
1.109 chr1H 532709065 532712815 3750
1.11 chr1H 1065570898 1065661205 90307
1.112 chr1H 1065736014 1065738248 2234
1.113 chr1H 2131844834 2131863684 18850
1.114 chr1H 1599065482 1599070899 5417
1.115 chr1H 1066211076 1066217114 6038
1.117 chr1H 1599608706 1599628023 19317
1.118 chr1H 533223403 533226070 2667
1.119 chr1H 533306073 533306994 921
1.12 chr1H 533330934 533336528 5594
1.121 chr1H 533448965 533449576 611
1.125 chr1H 533708299 533710925 2626
1.127 chr1H 533821310 533827604 6294
1.128 chr1H 2135499072 2135504880 5808
1.129 chr1H 1067824236 1067828137 3901
1.13 chr1H 533988269 533988710 441
1.132 chr1H 1068208958 1068212195 3237
1.133 chr1H 534190779 534196749 5970
1.134 chr1H 3739698795 3739706893 8098
1.135 chr1H 534275162 534281504 6342
1.136 chr1H 1068680759 1068682456 1697
1.137 chr1H 2137662554 2137670193 7639
1.138 chr1H 1069017412 1069023619 6207
1.139 chr1H 534540168 534543485 3317
1.14 chr1H 1603886170 1603889776 3606
1.141 chr1H 1069371081 1069382767 11686
1.143 chr1H 534801259 534804120 2861
1.144 chr1H 534940460 534942876 2416
1.145 chr1H 1069942048 1069943051 1003
1.146 chr1H 535094159 535096070 1911
1.147 chr1H 1605395304 1605399252 3948
1.148 chr1H 2140807194 2140833288 26094
1.149 chr1H 1605834112 1605954496 120384
1.15 chr1H 1070721579 1070724226 2647
1.151 chr1H 1070853726 1070855143 1417
1.152 chr1H 535504876 535505841 965
1.153 chr1H 1606815692 1606825266 9574
1.154 chr1H 535700123 535704525 4402
1.155 chr1H 535781651 535782803 1152
1.156 chr1H 1071746219 1071750558 4339
1.157 chr1H 1607791420 1607806727 15307
1.158 chr1H 536022574 536027011 4437
1.159 chr1H 1608276575 1608288529 11954
1.16 chr1H 1608428440 1608444693 16253
1.161 chr1H 536295516 536301584 6068
1.162 chr1H 536380827 536384158 3331
1.163 chr1H 2145661522 2145680810 19288
1.164 chr1H 1073135594 1073140213 4619
1.165 chr1H 1609875217 1610005599 130382
1.166 chr1H 1073510951 1073528228 17277
1.167 chr1H 2147479898 2147489829 9931
1.168 chr1H 1610898272 1610910917 12645
1.169 chr1H 2148184384 2148198918 14534
1.17 chr1H 2685774922 2685785586 10664
1.171 chr1H 537214973 537216592 1619
1.172 chr1H 1074718331 1074733732 15401
1.173 chr1H 1612440975 1612467154 26179
1.174 chr1H 537549795 537553184 3389
1.175 chr1H 1075392839 1075397267 4428
1.176 chr1H 537729035 537732442 3407
1.177 chr1H 537927379 537930428 3049
1.178 chr1H 538027910 538028853 943
1.179 chr1H 1614377166 1614380490 3324
1.18 chr1H 538165445 538167288 1843
1.181 chr1H 538354329 538354592 263
1.182 chr1H 4307355795 4307383749 27954
1.183 chr1H 2154147993 2154156255 8262
1.184 chr1H 2693468124 2693486250 18126
1.185 chr1H 538748199 538748655 456
1.186 chr1H 1077782327 1077798500 16173
1.187 chr1H 1616936859 1616942791 5932
1.188 chr1H 3773719081 3773738178 19097
1.189 chr1H 539184484 539184741 257
1.19 chr1H 1078657160 1078663933 6773
1.191 chr1H 2697308143 2697315664 7521
1.193 chr1H 1619084632 1619094956 10324
1.194 chr1H 2159267189 2159282538 15349
1.195 chr1H 539977005 539981785 4780
1.196 chr1H 1080075054 1080078424 3370
1.197 chr1H 540194117 540445073 250956
1.198 chr1H 1080614155 1080617173 3018
1.2 chr1H 1621737435 1621751152 13717
1.201 chr1H 3244176483 3244184350 7867
1.202 chr1H 2704118934 2704129168 10234
1.203 chr1H 2704900004 2704919463 19459
1.204 chr1H 1623363900 1623369171 5271
1.206 chr1H 541346878 541351320 4442
1.207 chr1H 1082886151 1082890180 4029
1.208 chr1H 1083150863 1083155728 4865
1.209 chr1H 1083425606 1083439881 14275
1.21 chr1H 1083641222 1083644734 3512
1.211 chr1H 2167890869 2167903960 13091
1.212 chr1H 2168320047 2168338269 18222
1.213 chr1H 542278928 542283165 4237
1.216 chr1H 1085318156 1085329848 11692
1.217 chr1H 1085412059 1085418032 5973
1.218 chr1H 542809028 542810110 1082
1.219 chr1H 542999388 543000572 1184
1.22 chr1H 2172182580 2172281223 98643
1.221 chr1H 1086293504 1086295102 1598
1.222 chr1H 543219215 543219852 637
1.223 chr1H 543388397 543397154 8757
1.224 chr1H 1087034171 1087035948 1777
1.227 chr1H 2719050798 2719070513 19715
1.228 chr1H 3263504443 3263511426 6983
1.229 chr1H 1632115408 1632123181 7773
1.23 chr1H 1632244594 1632258778 14184
1.233 chr1H 1088833220 1088836492 3272
1.234 chr1H 2722784098 2722802678 18580
1.235 chr1H 1089323188 1089337267 14079
1.236 chr1H 2178970362 2178980613 10251
1.237 chr1H 2724586763 2724595984 9221
1.238 chr1H 3269896701 3270118893 222192
1.239 chr1H 2180419324 2180438265 18941
1.24 chr1H 2180877075 2180901759 24684
1.241 chr1H 1090587628 1090589858 2230
1.242 chr1H 1090779113 1090829766 50653
1.243 chr1H 2182016630 2182064839 48209
1.244 chr1H 1636791109 1636795224 4115
1.245 chr1H 2182837291 2182848492 11201
1.246 chr1H 1091640921 1091646776 5855
1.248 chr1H 546010475 546175104 164629
1.251 chr1H 1638834831 1638843272 8441
1.252 chr1H 1092665826 1092674763 8937
1.253 chr1H 1092832888 1092836066 3178
1.254 chr1H 546507569 546508891 1322
1.255 chr1H 1093237472 1093246027 8555
1.256 chr1H 1093399954 1093405351 5397
1.257 chr1H 2187249824 2187317225 67401
1.258 chr1H 546901889 546904963 3074
1.26 chr1H 1641145652 1641161871 16219
1.261 chr1H 3830012302 3830024077 11775
1.262 chr1H 4377839116 4377858882 19766
1.263 chr1H 1094655097 1094660042 4945
1.264 chr1H 2737051078 2737071427 20349
1.265 chr1H 1094939220 1094943924 4704
1.267 chr1H 1095460584 1095468892 8308
1.268 chr1H 1643322666 1643330688 8022
1.269 chr1H 1095880978 1095882311 1333
1.27 chr1H 1096084298 1096086838 2540
1.271 chr1H 1096200358 1096205379 5021
1.272 chr1H 548172665 548174339 1674
1.273 chr1H 2193324810 2193348365 23555
1.274 chr1H 1096858266 1096865666 7400
1.275 chr1H 1645568330 1645573368 5038
1.276 chr1H 1645991699 1645995627 3928
1.277 chr1H 2743673278 2743693538 20260
1.278 chr1H 3293470703 3293490267 19564
1.279 chr1H 1647003112 1647015774 12662
1.28 chr1H 2745562422 2745579833 17411
1.281 chr1H 1647663109 1647679578 16469
1.282 chr1H 1647986371 1647994837 8466
1.283 chr1H 1098967666 1098972853 5187
1.284 chr1H 549615083 549618699 3616
1.285 chr1H 1649257644 1649258292 648
1.286 chr1H 3298837998 3298852975 14977
1.289 chr1H 1650647691 1650655329 7638
1.29 chr1H 3301852889 3301871872 18983
1.291 chr1H 4403817692 4403823090 5398
1.292 chr1H 550543122 550549150 6028
1.293 chr1H 2754054253 2754061416 7163
1.294 chr1H 550843912 550845395 1483
1.296 chr1H 551198087 551201476 3389
1.297 chr1H 2205209367 2205220292 10925
1.298 chr1H 2756968657 2756982480 13823
1.299 chr1H 3309272808 3309285198 12390
1.3 chr1H 551611577 551617874 6297
1.301 chr1H 551778566 551783005 4439
1.302 chr1H 2759190508 2759211140 20632
1.305 chr1H 2208943154 2209081523 138369
1.306 chr1H 552383895 552388692 4797
1.307 chr1H 3867256478 3867271549 15071
1.308 chr1H 3315278531 3315553178 274647
1.309 chr1H 1105392702 1105396535 3833
1.31 chr1H 552906529 552910738 4209
1.311 chr1H 2212018612 2212028817 10205
1.312 chr1H 1106199596 1106206140 6544
1.313 chr1H 2212981314 2213006270 24956
1.314 chr1H 1660239414 1660249406 9992
1.315 chr1H 3874807479 3874814422 6943
1.316 chr1H 1661157493 1661217919 60426
1.317 chr1H 3877076081 3877116834 40753
1.318 chr1H 1108132438 1108143858 11420
1.319 chr1H 2216645774 2216669126 23352
1.32 chr1H 2217293318 2217302706 9388
1.321 chr1H 3881711485 3881748606 37121
1.322 chr1H 2773590174 2773599783 9609
1.323 chr1H 2219375561 2219385103 9542
1.324 chr1H 1110106138 1110114135 7997
1.325 chr1H 2776309410 2776322704 13294
1.326 chr1H 2777132547 2777149650 17103
1.327 chr1H 1666910484 1666935221 24737
1.328 chr1H 555718731 555723070 4339
1.329 chr1H 1112012230 1112015782 3552
1.33 chr1H 556177625 556184672 7047
1.331 chr1H 1669319399 1669329468 10069
1.332 chr1H 2226921827 2226948260 26433
1.333 chr1H 2784511658 2784533222 21564
1.334 chr1H 2228454295 2228469564 15269
1.335 chr1H 1114931556 1114935623 4067
1.336 chr1H 3346891182 3346972418 81236
1.337 chr1H 6696700133 6696754714 54581
1.338 chr1H 1675260651 1675267554 6903
0 chr2H 58397 70161 11764
0.001 chr2H 472497 497457 24960
0.002 chr2H 584980 746432 161452
0.003 chr2H 1129080 1154241 25161
0.004 chr2H 3218570 3318733 100163
0.005 chr2H 766021 832979 66958
0.006 chr2H 1944131 1962895 18764
0.007 chr2H 5974330 5994187 19857
0.008 chr2H 12024502 12228900 204398
0.009 chr2H 7395801 7410079 14278
0.01 chr2H 4926900 4974982 48082
0.011 chr2H 7094667 7104042 9375
0.013 chr2H 10764080 10824284 60204
0.014 chr2H 9284354 9293653 9299
0.015 chr2H 7160650 7173262 12612
0.017 chr2H 27902642 27945972 43330
0.018 chr2H 14704469 14722099 17630
0.02 chr2H 16260259 16350865 90606
0.021 chr2H 13569506 13683098 113592
0.022 chr2H 7154373 7368889 214516
0.023 chr2H 33507920 33535039 27119
0.024 chr2H 3891089 3891734 645
0.025 chr2H 8096815 8107914 11099
0.026 chr2H 8430382 8438135 7753
0.027 chr2H 8742791 8759270 16479
0.028 chr2H 22653794 22663973 10179
0.029 chr2H 28144983 28159679 14696
0.031 chr2H 10119709 10261375 141666
0.032 chr2H 20541469 20859248 317779
0.033 chr2H 10670832 10677406 6574
0.034 chr2H 5425313 5425911 598
0.035 chr2H 16909950 16916153 6203
0.037 chr2H 23899715 23908626 8911
0.038 chr2H 30814603 30925983 111380
0.039 chr2H 31348795 31509172 160377
0.04 chr2H 19316605 19322202 5597
0.041 chr2H 33038244 33049045 10801
0.042 chr2H 20337661 20354735 17074
0.043 chr2H 13840007 13843009 3002
0.044 chr2H 42402805 42429410 26605
0.045 chr2H 36179030 36194082 15052
0.046 chr2H 14695922 14707723 11801
0.047 chr2H 22620629 22635127 14498
0.049 chr2H 7822237 7823372 1135
0.05 chr2H 32171446 32186151 14705
0.051 chr2H 16309403 16313731 4328
0.052 chr2H 8298399 8311713 13314
0.053 chr2H 51267781 51291753 23972
0.054 chr2H 17389926 17392482 2556
0.055 chr2H 8880642 8991412 110770
0.056 chr2H 62796794 62824840 28046
0.057 chr2H 100434523 100478715 44192
0.058 chr2H 74370447 74390051 19604
0.059 chr2H 18804777 18893351 88574
0.06 chr2H 38501540 38591469 89929
0.061 chr2H 58572171 58592726 20555
0.062 chr2H 29798609 29868799 70190
0.063 chr2H 20092897 20100092 7195
0.064 chr2H 30743886 30748501 4615
0.065 chr2H 20720659 20864095 143436
0.066 chr2H 10515408 10517295 1887
0.067 chr2H 10751428 10753034 1606
0.068 chr2H 76239380 76373377 133997
0.069 chr2H 66188433 66356862 168429
0.07 chr2H 66966072 66983030 16958
0.071 chr2H 56730637 56812906 82269
0.073 chr2H 58230377 58249571 19194
0.074 chr2H 23609970 23614553 4583
0.075 chr2H 107829052 107858051 28999
0.076 chr2H 36306336 36312309 5973
0.077 chr2H 85955516 86182172 226656
0.078 chr2H 12508410 12525455 17045
0.079 chr2H 75451567 75464104 12537
0.08 chr2H 50936200 50957914 21714
0.081 chr2H 64499444 64521179 21735
0.082 chr2H 78120126 78131176 11050
0.083 chr2H 79581515 79622500 40985
0.084 chr2H 13309291 13316578 7287
0.085 chr2H 54075402 54100064 24662
0.086 chr2H 68228628 68236560 7932
0.087 chr2H 55234637 55251064 16427
0.088 chr2H 42065819 42116677 50858
0.089 chr2H 42397796 42414437 16641
0.09 chr2H 85733428 85867618 134190
0.091 chr2H 72123519 72138117 14598
0.092 chr2H 58478900 58574559 95659
0.093 chr2H 29611736 29618336 6600
0.094 chr2H 44824050 44897251 73201
0.095 chr2H 45135332 45369625 234293
0.097 chr2H 107426692 107516030 89338
0.098 chr2H 139682466 139703336 20870
0.1 chr2H 15873888 15879448 5560
0.102 chr2H 32211101 32217284 6183
0.103 chr2H 48875364 48894536 19172
0.104 chr2H 65648527 65654418 5891
0.105 chr2H 66581391 66701694 120303
0.106 chr2H 83982057 84010538 28481
0.107 chr2H 67669795 67685638 15843
0.108 chr2H 51271198 51274561 3363
0.109 chr2H 103210123 103278889 68766
0.11 chr2H 34684654 34687473 2819
0.111 chr2H 70069678 70073913 4235
0.113 chr2H 71127705 71137280 9575
0.114 chr2H 71610152 71616289 6137
0.115 chr2H 36271892 36273255 1363
0.116 chr2H 164009017 164023808 14791
0.117 chr2H 73312751 73536287 223536
0.118 chr2H 55539343 55564438 25095
0.119 chr2H 148950356 149005255 54899
0.12 chr2H 75167139 75181952 14813
0.121 chr2H 37774446 37776332 1886
0.122 chr2H 57204754 57215182 10428
0.123 chr2H 19144769 19145371 602
0.124 chr2H 77460362 77466308 5946
0.125 chr2H 58420213 58442386 22173
0.126 chr2H 58869764 58882008 12244
0.127 chr2H 39557050 39572235 15185
0.128 chr2H 19898636 19902168 3532
0.129 chr2H 140160151 140228144 67993
0.13 chr2H 40309515 40317800 8285
0.131 chr2H 20252719 20254301 1582
0.133 chr2H 61581028 62153747 572719
0.135 chr2H 20858764 20858982 218
0.136 chr2H 20971445 20973306 1861
0.137 chr2H 21036125 21036298 173
0.138 chr2H 21197387 21198744 1357
0.139 chr2H 85497696 85530068 32372
0.14 chr2H 128791636 128815035 23399
0.141 chr2H 64658230 64673859 15629
0.142 chr2H 21674506 21679491 4985
0.143 chr2H 43659337 43674442 15105
0.144 chr2H 43864295 43867137 2842
0.146 chr2H 66735018 66762641 27623
0.147 chr2H 111792457 111806828 14371
0.148 chr2H 22443871 22447036 3165
0.149 chr2H 67734352 67744893 10541
0.15 chr2H 136236303 136248644 12341
